Hugo_Symbol,3'Flank,3'UTR,5'Flank,5'UTR,Frame_Shift_Del,Frame_Shift_Ins,In_Frame_Del,In_Frame_Ins,Intron,Missense_Mutation,Nonsense_Mutation,Nonstop_Mutation,RNA,Silent,Splice_Site,Translation_Start_Site,DEL,INS,ONP,SNP,TNP,pnum,exp_mean,exp_var,exp_ccle,rep_time,all_mean,all_var,up_mean,up_var,down_mean,down_var,dnam_mean,dnam_var,chr,start,end,expression_CCLE,replication_time,noncoding_mutation_rate,local_GC_content,HiC_compartment,local_gene_density,wgs_mean_depth,wgs_percent_20x,capture_on_target_rate,capture_mean_depth,capture_pct200,capture_mean_percentGC,gene_betweeness,gene_degree,nonsilent_to_silent,label,class
DMRT1,0,22,0,2,2,1,0,0,0,64,2,0,0,25,0,0,4,2,0,112,0,108,6.681498285,2.688949838,16.38253369,9.283088353,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.301147176,0.077514036,9,841690,969088,85433.65,622,2.59E-06,0.439705,0.008215378,8,42.81081,85.02703,0.790004,84.91148,6.006557,53.14492,6.00E-07,2,2.576923077,0,0
TMEM258,0,4,0,11,0,0,0,0,5,13,1,0,0,5,1,0,0,0,0,40,0,39,6.681498285,2.688949838,20.24101138,7.73470962,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,11,61556603,61560085,1239228,212,2.23E-06,0.58399,0.05861251,30,53.75676,97.75676,0.8884347,51.87213,0.557377,58.70017,0.000152065,24.91374182,2.5,0,0
ACAP2,0,27,0,2,9,2,1,0,1,112,14,0,0,36,5,0,16,6,0,187,0,167,10.12132886,0.628940462,18.71958268,9.13442632,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,3,194995466,195163817,431673,561,5.72E-06,0.4275067,0.0431103,7,58.62162,94.2973,0.8584372,143.3311,20.02951,37.5196,1.25E-06,4,3.594594595,0,0
TSSK6,0,3,0,21,0,1,0,0,0,58,5,0,0,32,0,0,0,2,0,118,0,102,6.681498285,2.688949838,19.72779883,8.154818109,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.744719565,0.037814865,19,19625029,19626469,868277.8,284,2.62E-06,0.53159,0.007439512,32,44.45946,69.91892,0.942683,86.00984,2.104918,64.01649,2.74E-05,18,1.939393939,0,0
PRB4,0,5,0,1,5,0,0,0,0,105,11,0,0,15,2,0,5,0,0,139,0,121,6.681498285,2.688949838,18.25043814,9.396604781,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,1.296914835,0.058050727,12,11460016,11463366,311837.2,673,2.85E-06,0.382,-0.000556322,27,61.75676,98.64865,0.9612512,481.4459,80.27869,57.56226,0.000152065,24.91374182,7.375,0,0
PLB1,0,7,0,0,7,1,1,1,30,243,22,0,0,133,16,0,10,2,0,449,0,351,6.681498285,2.688949838,18.86675703,7.434628228,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,2,28718938,28866651,478034.1,172,1.84E-06,0.472835,0.03166639,11,52.35135,96.43243,0.811362,112.7607,13.30492,51.59996,0,1,2.111940299,0,0
NPR3,0,128,4,4,3,1,1,0,0,111,7,0,0,49,3,0,14,6,0,291,0,244,6.681498285,2.688949838,18.86373983,8.930737338,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.375571919,0.085993544,5,32711665,32787252,477035.4,487,4.18E-06,0.42157,-0.01547765,7,61.43243,92.40541,0.8706426,135.4754,20.36393,52.11413,2.07E-06,3,2.44,0,0
TRAPPC4,2,7,0,13,0,0,1,0,0,26,0,0,0,5,0,0,2,1,0,51,0,52,6.681498285,2.688949838,20.47497635,7.499845887,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.122146156,0.000735447,11,118889241,118894382,1457410,180,2.27E-06,0.53087,0.05523976,27,43.37838,87.08108,0.8856192,129.8131,15.6459,52.57019,5.27E-05,22,4.333333333,0,0
ZNF266,0,6,0,16,2,0,0,0,0,111,12,0,0,29,0,0,2,0,0,174,0,139,6.681498285,2.688949838,18.63926722,9.463524373,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.034144662,0.001284642,19,9523272,9546234,408298.2,705,3.52E-06,0.42082,-0.04482342,20,60.10811,99.67568,0.9165315,149.0557,18.00656,41.95964,2.82E-06,9,4.1,0,0
WDR54,0,4,0,1,0,0,0,0,4,46,3,2,0,17,1,0,0,0,0,78,0,70,6.681498285,2.688949838,20.02891507,8.426264755,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.101643517,0.002501804,2,74648885,74652881,1069803,343,2.05E-06,0.46517,0.04481968,23,53.35135,96.13514,0.9273461,167.2721,26.22951,54.99616,0.000105193,6,2.777777778,0,0
LINC00272,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6,0,6,6.681498285,2.688949838,18.70293689,8.594903589,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,10.31835141,73868703.71,73933525.05,651465.5733,443.4357224,3.07E-06,0.447931196,0.020079966,15.39417944,47.73935778,89.37432302,0.877165431,118.014852,14.70247779,49.34638959,0,1,0,0,0
PGLS,0,6,0,0,1,0,0,0,0,24,1,0,0,12,1,0,1,0,0,44,0,42,6.681498285,2.688949838,19.87513843,7.693486957,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.048523627,0.000584842,19,17622432,17632095,961639.7,206,2.78E-06,0.52423,0.04230078,28,39.45946,76,0.8553108,76.25574,11.10164,59.4633,5.39E-05,22,2,0,0
SLC9A3R1,0,9,0,0,1,0,0,0,2,23,2,0,0,18,1,0,1,0,0,55,0,52,6.681498285,2.688949838,19.90744069,8.921840937,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.165989075,0.016125383,17,72744763,72765498,983413.9,484,2.72E-06,0.48775,0.01687219,18,43.48649,82.45946,0.8697286,93.37705,10.73443,60.38921,0.000739434,76,1.368421053,0,0
LINC00461,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,3,6.681498285,2.688949838,18.70293689,8.594903589,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,10.31835141,73868703.71,73933525.05,651465.5733,443.4357224,3.07E-06,0.447931196,0.020079966,15.39417944,47.73935778,89.37432302,0.877165431,118.014852,14.70247779,49.34638959,0,1,0,0,0
KIAA0319,0,20,0,19,6,2,1,0,9,241,15,0,0,97,7,0,14,4,0,399,0,315,6.681498285,2.688949838,18.67250234,8.54689446,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,6,24544332,24646383,417813.3,373,2.92E-06,0.423575,0.0192809,7,50.81081,97.72973,0.8503266,139.4525,18.15738,47.40733,1.01E-07,2,2.704081633,0,0
MIR514A1,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,11,0,11,6.681498285,2.688949838,18.70293689,8.594903589,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,10.31835141,73868703.71,73933525.05,651465.5733,443.4357224,3.07E-06,0.447931196,0.020079966,15.39417944,47.73935778,89.37432302,0.877165431,118.014852,14.70247779,49.34638959,0.000152065,24.91374182,0,0,0
STAU1,3,24,0,2,8,1,0,0,4,84,12,0,0,40,2,0,13,2,0,165,0,157,6.681498285,2.688949838,19.74351565,7.209453366,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,20,47729878,47804904,877788.6,147,2.52E-06,0.439215,0.04851617,4,53.67568,97.18919,0.7767744,143.8066,19.99672,45.96591,0.001343789,299,2.414634146,0,0
GLIPR1L1,0,7,0,5,0,0,1,0,2,35,4,0,0,18,1,0,1,0,0,72,0,63,6.681498285,2.688949838,16.78564659,9.436711542,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,12,75728463,75764167,112974.2,692,3.85E-06,0.35026,-0.03329605,5,38.45946,83.05405,0.8931564,95.65246,6.344262,38.48103,0.000152065,24.91374182,2.105263158,0,0
RNF103,0,13,0,0,5,4,0,0,0,85,9,0,0,20,1,0,7,6,0,124,0,117,6.681498285,2.688949838,19.24577806,8.791162889,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.110456665,0.003508256,2,86830517,86850978,621664.1,442,3.50E-06,0.39138,0.03612152,11,57.37838,97.21622,0.9617965,179.6361,30.43607,40.91261,1.56E-06,13,4.714285714,0,0
ALG6,0,5,0,17,8,3,2,0,2,52,11,0,0,25,1,0,11,3,0,112,0,102,8.25802277,0.501899965,17.02721921,8.900866808,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,1,63833261,63904232,133567.4,477,2.35E-06,0.404525,0.001580308,6,44.94595,95.02703,0.8606753,147.8557,21.76066,35.17479,3.37E-06,6,2.576923077,0,0
OR1L1,0,0,28,0,2,0,0,0,0,79,6,0,0,28,0,0,3,0,0,140,0,109,6.681498285,2.688949838,18.64499553,9.113742166,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,9,125423995,125424925,409922.6,553,2.89E-06,0.38819,0.01164459,19,58,99.10811,1,255.6656,57.24918,42.0509,0.000152065,24.91374182,2.931034483,0,0
AC026310.1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,6.681498285,2.688949838,18.70293689,8.594903589,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,10.31835141,73868703.71,73933525.05,651465.5733,443.4357224,3.07E-06,0.447931196,0.020079966,15.39417944,47.73935778,89.37432302,0.877165431,118.014852,14.70247779,49.34638959,0.000152065,24.91374182,1,0,0
SPSB3,0,6,0,0,1,0,0,0,5,52,0,0,0,31,0,0,1,0,0,94,0,84,6.681498285,2.688949838,20.61378587,8.174925683,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,16,1826714,1832581,1604603,288,2.19E-06,0.5807,0.03598955,33,39.35135,76.27027,0.9401534,64.9377,0.7704918,64.6248,1.16E-05,10,1.625,0,0
PLP2,0,12,0,6,0,1,0,0,0,49,1,0,0,24,1,0,0,1,0,93,0,79,6.681498285,2.688949838,19.46641866,8.594903589,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.536549315,0.08008487,23,49028184,49031466,724394.8,443.4357224,3.53E-06,0.50844,0.044331,36,34.48649,80.27027,0.87371,53.45574,0.4622951,52.39691,4.78E-05,27,2.08,0,0
ODF2L,0,26,0,4,5,5,3,0,2,80,21,0,0,21,10,0,10,6,0,161,0,136,6.681498285,2.688949838,17.73466993,9.773139207,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,1,86812508,86862025,218105,874,2.77E-06,0.36152,-0.01820806,6,38.05405,85.86486,0.9018707,76.19672,2.04918,33.17342,8.49E-06,7,5.272727273,0,0
KCNB1,0,16,0,0,10,5,0,0,0,229,18,0,0,107,2,0,12,6,0,369,0,294,6.681498285,2.688949838,19.93569023,8.618385502,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,1.084499798,0.048687767,20,47988505,48099181,1002860,392,2.44E-06,0.46967,0.0536172,7,53.56757,92.45946,0.9542963,158.6885,23.75738,52.14638,0.000496692,16,2.351851852,0,0
MMP17,0,1,0,0,0,0,0,0,12,118,1,0,0,53,4,0,0,0,0,189,0,155,6.681498285,2.688949838,18.70293689,8.594903589,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.166864051,0.013200808,10.31835141,73868703.71,73933525.05,651465.5733,443.4357224,3.07E-06,0.447931196,0.020079966,15.39417944,47.73935778,89.37432302,0.877165431,118.014852,14.70247779,49.34638959,0.000152065,24.91374182,2.277777778,0,1
ST13,0,18,0,10,2,3,0,0,1,44,7,0,0,18,3,0,4,5,0,97,0,98,6.681498285,2.688949838,19.77060292,8.076815597,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.207322201,0.006356915,22,41220603,41252687,894425.2,269,2.27E-06,0.40859,0.04381348,11,50.7027,94.97297,0.8778582,126.8689,15.1541,40.28461,0.000235466,42,3,0,0
LYPLA1,0,20,0,2,0,0,0,0,0,21,0,0,0,6,3,1,0,1,0,52,0,49,6.681498285,2.688949838,18.03517121,8.816983623,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.469580144,0.00528641,8,54958939,55014577,268612.3,450,4.11E-06,0.41253,0.03093837,5,45.40541,86.83784,0.7158571,88.71803,7.629508,38.36214,2.88E-05,19,3.428571429,0,0
OPALIN,0,18,0,20,1,0,0,0,5,35,1,1,0,17,2,0,2,0,0,98,0,89,6.681498285,2.688949838,19.60866885,9.419960178,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,10,98102977,98119092,799460.4,684,1.93E-06,0.44105,0.03795087,12,47.45946,95.67568,0.8524528,153.1508,24.81311,44.19765,0,1,2.111111111,0,0
VEGFA,65,2,0,0,1,2,1,0,1,37,13,1,0,16,1,0,11,4,0,125,0,121,6.681498285,2.688949838,20.57692992,8.124121312,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,6,43737946,43754221,1564130,278,2.23E-06,0.49848,0.0414138,35,48.18919,81.54054,0.8407539,64.60984,2.721311,55.67909,0.000360993,27,3.117647059,0,1
TPD52L2,0,28,0,0,3,0,0,0,1,35,1,0,0,21,3,0,4,0,0,88,0,83,6.681498285,2.688949838,20.12127296,7.693486957,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.081356596,0.000355913,20,62496590,62522888,1140529,206,6.99E-06,0.547725,0.03979438,28,51.78378,93.18919,0.8050806,109.8393,13.61311,52.39849,0.000167918,66,1.772727273,0,0
TRPM2,0,14,0,7,10,3,1,0,9,341,17,0,0,206,6,0,11,3,0,600,0,438,6.681498285,2.688949838,19.964981,8.271463028,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.465299122,0.043387215,21,45773484,45862964,1023429,308,2.83E-06,0.565,0.05386312,16,41.56757,83.54054,0.8795501,111.2984,13.25246,60.02541,0.000152065,24.91374182,1.77294686,0,0
RNF144B,0,16,0,6,3,1,0,0,1,37,5,0,0,9,1,0,3,1,0,75,0,67,6.681498285,2.688949838,18.29678718,9.164906927,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,6,18387594,18468848,322018.2,573,2.89E-06,0.410525,-0.01107911,9,54.91892,98.72973,0.8674184,148.9279,22.85574,44.70837,2.50E-05,16,4.4,0,0
NRSN1,0,34,0,1,2,0,0,0,0,53,2,0,0,31,0,0,3,0,0,120,0,108,6.681498285,2.688949838,18.41575497,9.689997971,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,6,24126414,24147757,349698.2,825,4.01E-06,0.40015,-0.02088822,2,49.97297,98.64865,0.8988011,117.3869,10.36393,48.46065,0,1,1.71875,0,0
RAD54L2,0,4,0,2,6,1,0,0,3,232,22,0,0,79,1,0,6,1,0,343,0,259,6.681498285,2.688949838,19.3053308,8.599912842,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,3,51575596,51697610,647862.7,387,2.18E-06,0.444585,0.03930369,5,46.83784,94.51351,0.8995593,68.13115,3.681967,51.79112,9.11E-06,17,3.2,0,0
PDE12,0,16,0,2,2,2,1,0,15,63,4,0,0,32,0,0,7,4,0,126,0,108,6.681498285,2.688949838,19.4233359,8.724513853,-0.038897116,0.029876117,0.035713103,0.007572041,-0.15001348,0.04245842,0.443918654,0.028839998,3,57541981,57547767,703082.2,422,2.03E-06,0.39918,0.02919426,11,40.27027,83.62162,0.9586111,131.059,17.26557,48.16382,3.06E-05,23,2.090909091,0,0
NUDT16,1,33,0,0,0,0,0,0,0,28,0,0,0,8,0,0,1,0,0,69,0,66,6.681498285,2.688949838,18.0674018,9.721099189,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.131368685,0.019313013,3,131100515,131107673,274680.8,843,3.42E-06,0.41524,0.0201307,8,52.08108,85.72973,0.9295795,102.0525,6.734426,62.15435,0.000152065,24.91374182,3.111111111,0,0
TLK1,0,36,0,21,3,3,0,0,7,123,9,0,0,29,7,0,12,7,0,219,0,184,6.681498285,2.688949838,18.74456714,8.569855608,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.088998183,0.000700223,2,171847333,172087824,439213.8,379,2.08E-06,0.3937833,0.03769167,5,44.83784,91.59459,0.8585862,133.2066,17.17377,36.33861,4.87E-05,17,4.733333333,0,0
MTF1,0,44,0,3,4,2,0,0,2,126,10,0,0,31,0,0,13,8,0,201,0,176,6.681498285,2.688949838,18.76366204,8.247927513,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.102957912,0.008144606,1,38275239,38325292,445065.7,303,2.77E-06,0.47307,0.0328051,15,54.2973,96.94595,0.8976711,115.1574,11.37049,46.18104,2.02E-07,3,4.3125,0,0
CDC42EP3,0,28,0,18,1,0,0,0,0,37,2,0,0,19,0,1,4,3,0,99,0,89,8.996239774,1.689142389,18.86411419,8.661778098,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.134671449,0.023603466,2,37870743,37899326,477159.2,404,2.00E-06,0.39774,0.0305467,11,53.27027,99.24324,0.9394621,195.541,38.03279,47.86025,8.29E-06,9,1.95,0,0
TPPP3,0,2,0,8,4,0,0,0,0,24,1,0,0,19,0,0,4,0,0,54,0,52,6.681498285,2.688949838,20.08969099,7.266786541,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,16,67423714,67427421,1115833,153,1.57E-06,0.45819,0.04200329,40,46.32432,90.97297,0.9394613,178.8098,29.77705,57.69441,0,1,1.25,0,0
KRTAP12-2,0,13,0,4,1,1,0,0,0,32,1,0,0,16,0,0,1,1,0,66,0,58,6.681498285,2.688949838,19.73806735,8.851749041,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,21,46086107,46086844,874479.9,461,2.86E-06,0.49185,0.0253729,30,40.81081,83.91892,0.9429478,72.56066,2.167213,61.77042,3.53E-05,26,2,0,0
C16orf3,0,2,0,7,0,2,0,0,0,17,0,0,0,6,0,0,0,3,0,31,0,30,1.785469909,1.136588142,18.70293689,8.594903589,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,10.31835141,73868703.71,73933525.05,651465.5733,443.4357224,3.07E-06,0.447931196,0.020079966,15.39417944,47.73935778,89.37432302,0.877165431,118.014852,14.70247779,49.34638959,0.000152065,24.91374182,2.714285714,0,0
PARG,0,14,0,0,3,0,0,0,0,49,9,0,0,14,1,0,4,1,0,85,0,75,6.681498285,2.688949838,18.37775068,8.829722735,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,10,51026327,51371331,340606.5,454,4.39E-06,0.4067614,0.02771927,13,32.18919,73.56757,0.6066973,248.6951,52.74754,49.37509,5.25E-07,3,3.933333333,0,0
FAM19A3,0,12,0,0,1,0,0,0,0,38,3,0,0,9,2,0,1,0,0,64,0,54,6.681498285,2.688949838,19.09421715,8.348728154,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,1.239273818,0.021674352,1,113263189,113269854,559669.1,325,2.21E-06,0.43785,0.02719753,10,42.45946,85,0.8432313,74.0459,4.534426,61.39061,0.000152065,24.91374182,4.3,0,0
PSMB5,0,15,0,4,4,0,0,0,3,44,1,0,0,12,0,0,15,0,0,68,0,71,6.681498285,2.688949838,20.25473685,7.539158811,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.072656137,0.000647443,14,23495061,23504429,1251074,185,2.08E-06,0.481525,0.03934142,14,50.62162,97.81081,0.9240159,131.9738,17.95738,53.18372,0.000240907,94,3.461538462,0,1
PHLDA2,0,0,0,2,2,0,0,0,0,15,0,0,0,3,0,0,2,0,0,20,0,19,6.681498285,2.688949838,19.07588152,8.005624549,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.494174809,0.071475057,11,2949503,2950650,552601.1,256,3.12E-06,0.59387,0.03434124,16,25.08108,47.64865,0.9748981,34.55738,0,66.73203,0.000152065,24.91374182,3.75,0,0
ACTN4,0,4,0,0,9,2,0,0,0,168,6,0,0,78,7,0,9,2,0,263,0,218,13.40347685,0.587568499,20.60661395,8.335390355,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.081072721,0.000298089,19,39138327,39221170,1596646,322,2.38E-06,0.526205,0.03581888,20,48.48649,84.40541,0.8467091,86.44918,6.619672,59.62444,0.000414501,91,2.316455696,0,0
MMP13,0,13,0,2,7,1,0,0,1,124,9,0,0,50,1,0,7,1,0,200,0,179,6.681498285,2.688949838,18.51281568,8.915879379,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,1.740670675,0.041762215,11,102813723,102826463,374034.5,482,2.85E-06,0.4036,-0.009659906,14,48.40541,97,0.9249,156.1049,24.45902,41.09687,0,1,2.647058824,0,1
AP000721.4,0,0,0,5,0,0,0,0,0,8,0,0,0,3,1,0,0,2,0,15,0,16,6.681498285,2.688949838,18.70293689,8.594903589,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,10.31835141,73868703.71,73933525.05,651465.5733,443.4357224,3.07E-06,0.447931196,0.020079966,15.39417944,47.73935778,89.37432302,0.877165431,118.014852,14.70247779,49.34638959,0.000152065,24.91374182,2.25,0,0
LTV1,0,6,0,9,0,0,0,0,0,60,21,0,0,15,3,0,1,0,0,113,0,98,6.681498285,2.688949838,18.44139816,8.832890014,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.729068975,0.050122602,6,144164508,144184941,355969.5,455,2.32E-06,0.39678,0.00547162,8,53.2973,96.43243,0.8938124,135.6787,16.71148,37.81062,2.75E-06,15,5.25,0,0
NECAP1,1,25,1,10,2,0,0,0,0,45,2,1,0,20,0,0,2,0,0,105,0,86,6.681498285,2.688949838,17.1228755,8.233619677,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.912931761,0.005855902,12,8234807,8250373,142723.7,300,5.99E-06,0.44003,0.02345481,17,57.2973,98.45946,0.8887102,141.2557,22.89508,46.77652,1.69E-05,15,2.238095238,0,0
SLC22A13,0,3,1,3,6,0,0,0,0,68,6,1,0,39,3,0,6,0,0,124,0,112,6.681498285,2.688949838,18.20021184,8.77478706,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,1.746080108,0.01277963,3,38307298,38319806,301167.6,437,2.06E-06,0.41491,0.02164367,13,44,90,0.8701886,100.4754,8.121311,57.2433,0.000152065,24.91374182,1.925,0,0
CDKL5,0,5,0,13,4,3,0,0,0,232,13,0,0,85,4,0,5,3,0,351,0,267,6.681498285,2.688949838,16.01255231,8.594903589,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.38527513,0.068261541,23,18443725,18671747,66107.69,443.4357224,3.01E-06,0.41043,0.02458881,6,31.62162,76.78378,0.7462632,150.9836,23.16066,44.05168,1.70E-05,17,2.930232558,0,0
C19orf73,0,8,0,5,1,0,0,0,0,16,2,0,0,5,0,0,1,0,0,36,0,35,4.230831801,1.164336137,20.94009992,8.06608919,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,19,49621655,49622397,2011861,267,2.73E-06,0.54667,0.04660129,52,38.89189,68.78378,0.6916549,111.8656,6.865574,64.34811,8.07E-07,3,3,0,0
WDR24,0,0,0,15,1,0,0,0,1,103,5,0,0,68,1,0,2,0,0,192,0,157,6.681498285,2.688949838,20.2039394,7.607330314,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.628100614,0.025124786,16,734702,740400,1207790,194,2.96E-06,0.62079,0.03298207,48,38.67568,75.10811,0.9663164,62.2459,2.770492,63.00608,8.17E-06,4,1.579710145,0,0
DENND3,0,3,0,2,4,1,1,0,26,226,14,0,0,116,3,0,14,2,0,380,0,302,6.681498285,2.688949838,18.46094257,7.6794801,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.20865361,0.019426987,8,142138720,142205898,360824.7,204,3.32E-06,0.52266,0.05080163,5,55.67568,94.89189,0.8869063,132.5377,16.92459,52.09058,0,1,2.085470085,0,0
ABCF1,0,11,0,5,10,3,2,0,3,116,12,0,0,50,2,0,12,3,0,199,0,169,10.88911289,0.320752555,20.98855641,8.087462841,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.111014254,0.001600587,6,30539170,30559307,2080582,271,2.58E-06,0.46069,0.03242649,23,51.27027,97.75676,0.9215282,142.9213,18.3541,51.87839,0.0001417,51,2.607843137,0,0
NAP1L2,0,9,0,22,6,6,1,0,0,153,13,0,0,34,0,0,7,6,0,231,0,191,6.681498285,2.688949838,17.58351327,8.594903589,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.235281869,0.040695744,23,72432155,72434684,196409.6,443.4357224,4.11E-06,0.37651,-0.002809781,8,32,81.97297,0.9654594,106.2557,9.344262,40.76469,7.59E-07,4,4.914285714,0,0
FERD3L,0,14,5,14,3,1,0,0,0,99,8,1,0,50,0,1,3,1,0,192,0,169,6.681498285,2.688949838,16.65715234,9.667111542,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.764423428,0.150597997,7,19184405,19185044,103347.1,812,5.73E-06,0.36618,-0.01501172,3,44.35135,89.16216,0.9802854,73.52459,1.462295,61.81273,2.42E-06,4,2.117647059,0,0
OR8K5,0,0,0,0,2,2,0,0,0,125,18,1,0,42,0,0,2,2,0,186,0,168,6.681498285,2.688949838,13.30230905,9.977279923,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,11,55926871,55927793,10100.69,1007,8.87E-06,0.3436,-0.03797167,28,48.7027,96.59459,1,117.7016,8.085246,39.03223,0.000152065,24.91374182,3.372093023,0,0
GOLGA6L19,0,1,0,0,0,0,0,0,0,3,2,0,0,0,0,0,1,0,0,5,0,6,6.681498285,2.688949838,18.70293689,8.594903589,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,10.31835141,73868703.71,73933525.05,651465.5733,443.4357224,3.07E-06,0.447931196,0.020079966,15.39417944,47.73935778,89.37432302,0.877165431,118.014852,14.70247779,49.34638959,0.000152065,24.91374182,5,0,0
KRT19,0,4,1,4,3,6,3,0,1,62,9,0,0,32,1,0,6,7,0,113,0,114,6.681498285,2.688949838,20.46349045,8.348728154,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.856529478,0.081628606,17,39679870,39684641,1445853,325,2.82E-06,0.47458,-0.02205999,53,57.59459,85.43243,0.9427331,123.5934,16.12787,58.55355,9.23E-05,51,2.363636364,0,0
